class,x_1,y_1,z_1,v_1,x_2,y_2,z_2,v_2,x_3,y_3,z_3,v_3,x_4,y_4,z_4,v_4,x_5,y_5,z_5,v_5,x_6,y_6,z_6,v_6,x_7,y_7,z_7,v_7,x_8,y_8,z_8,v_8,x_9,y_9,z_9,v_9,x_10,y_10,z_10,v_10,x_11,y_11,z_11,v_11,x_12,y_12,z_12,v_12,x_13,y_13,z_13,v_13,x_14,y_14,z_14,v_14,x_15,y_15,z_15,v_15,x_16,y_16,z_16,v_16,x_17,y_17,z_17,v_17,x_18,y_18,z_18,v_18,x_19,y_19,z_19,v_19,x_20,y_20,z_20,v_20,x_21,y_21,z_21,v_21,x_22,y_22,z_22,v_22,x_23,y_23,z_23,v_23,x_24,y_24,z_24,v_24,x_25,y_25,z_25,v_25,x_26,y_26,z_26,v_26,x_27,y_27,z_27,v_27,x_28,y_28,z_28,v_28,x_29,y_29,z_29,v_29,x_30,y_30,z_30,v_30,x_31,y_31,z_31,v_31,x_32,y_32,z_32,v_32,x_33,y_33,z_33,v_33
warrior2,0.5773735642433167,0.2844808101654053,0.5773735642433167,0.999957799911499,0.5691155195236206,0.2647936940193176,0.5691155195236206,0.9999750852584839,0.5644552707672119,0.26380014419555664,0.5644552707672119,0.999984860420227,0.5598596930503845,0.26294031739234924,0.5598596930503845,0.9999828338623047,0.5760216116905212,0.26534438133239746,0.5760216116905212,0.9999781847000122,0.5768518447875977,0.26509013772010803,0.5768518447875977,0.9999886751174927,0.5778911113739014,0.2648743689060211,0.5778911113739014,0.9999825954437256,0.5400734543800354,0.26994025707244873,0.5400734543800354,0.9999914169311523,0.5688283443450928,0.27120956778526306,0.5688283443450928,0.9999723434448242,0.5697231292724609,0.29927125573158264,0.5697231292724609,0.9999004602432251,0.5759365558624268,0.29926860332489014,0.5759365558624268,0.9998586177825928,0.45505091547966003,0.3485592007637024,0.45505091547966003,0.9999536275863647,0.6199324131011963,0.34620174765586853,0.6199324131011963,0.9999078512191772,0.3370171785354614,0.32795101404190063,0.3370171785354614,0.9975792765617371,0.730770468711853,0.35063105821609497,0.730770468711853,0.9991312623023987,0.2255469262599945,0.3248789310455322,0.2255469262599945,0.9958797693252563,0.835441529750824,0.3490164279937744,0.835441529750824,0.9964247345924377,0.1956285536289215,0.3239786624908447,0.1956285536289215,0.9936224818229675,0.868670642375946,0.34767580032348633,0.868670642375946,0.9948941469192505,0.19282755255699158,0.32086893916130066,0.19282755255699158,0.9932165741920471,0.8672873973846436,0.3481954336166382,0.8672873973846436,0.9949422478675842,0.20474517345428467,0.32640305161476135,0.20474517345428467,0.9854568839073181,0.8539246320724487,0.3518901467323303,0.8539246320724487,0.9897622466087341,0.4987328350543976,0.6159136295318604,0.4987328350543976,0.9999842643737793,0.5854586362838745,0.6157777309417725,0.5854586362838745,0.9999856948852539,0.3802826404571533,0.7568589448928833,0.3802826404571533,0.9978863596916199,0.7637537121772766,0.6858032941818237,0.7637537121772766,0.9994708895683289,0.23730751872062683,0.8903615474700928,0.23730751872062683,0.9995349645614624,0.7867996096611023,0.8788503408432007,0.7867996096611023,0.9990229606628418,0.22003397345542908,0.9161137938499451,0.22003397345542908,0.9996309280395508,0.7751988768577576,0.9132888317108154,0.7751988768577576,0.9989519119262695,0.25601720809936523,0.8990869522094727,0.25601720809936523,0.9985657334327698,0.868990421295166,0.9211908578872681,0.868990421295166,0.9977052807807922
warrior2,0.4470181167125702,0.2878117263317108,0.4470181167125702,0.9999113082885742,0.4573620855808258,0.2717580497264862,0.4573620855808258,0.9997313618659973,0.46186989545822144,0.27176356315612793,0.46186989545822144,0.9998200535774231,0.46613359451293945,0.27190008759498596,0.46613359451293945,0.9997931122779846,0.4546845853328705,0.27133461833000183,0.4546845853328705,0.9998286962509155,0.4565165638923645,0.27095478773117065,0.4565165638923645,0.9999022483825684,0.4584771394729614,0.2702726125717163,0.4584771394729614,0.9998948574066162,0.4917087256908417,0.2779969274997711,0.4917087256908417,0.9999103546142578,0.4836656451225281,0.27805161476135254,0.4836656451225281,0.9998925924301147,0.4568367004394531,0.30562660098075867,0.4568367004394531,0.9998196959495544,0.45265626907348633,0.3050210177898407,0.45265626907348633,0.9997983574867249,0.5727764368057251,0.37551647424697876,0.5727764368057251,0.9999194145202637,0.4326338469982147,0.3608224391937256,0.4326338469982147,0.9997431635856628,0.689039409160614,0.37673255801200867,0.689039409160614,0.9943729639053345,0.3286129832267761,0.35763415694236755,0.3286129832267761,0.8016213178634644,0.7899349927902222,0.3727951645851135,0.7899349927902222,0.9938806295394897,0.23804524540901184,0.3353070914745331,0.23804524540901184,0.915154755115509,0.8161325454711914,0.3667956292629242,0.8161325454711914,0.9909022450447083,0.20589709281921387,0.3317282497882843,0.20589709281921387,0.8913745284080505,0.8179923295974731,0.36253899335861206,0.8179923295974731,0.9922851324081421,0.20273944735527039,0.32807663083076477,0.20273944735527039,0.9052414298057556,0.8050258755683899,0.3676714599132538,0.8050258755683899,0.9919518232345581,0.21894240379333496,0.3338114619255066,0.21894240379333496,0.9194470047950745,0.5061226487159729,0.6295155882835388,0.5061226487159729,0.9998072981834412,0.4784680902957916,0.6233949065208435,0.4784680902957916,0.9997591376304626,0.4711722433567047,0.7053863406181335,0.4711722433567047,0.9683610796928406,0.5022233128547668,0.6949622631072998,0.5022233128547668,0.8873605728149414,0.5064250230789185,0.8526915311813354,0.5064250230789185,0.9693619012832642,0.5287008285522461,0.8657885789871216,0.5287008285522461,0.8744136095046997,0.526651918888092,0.8839821815490723,0.526651918888092,0.9462363123893738,0.5454175472259521,0.8979408740997314,0.5454175472259521,0.8990857005119324,0.4604995846748352,0.856235921382904,0.4604995846748352,0.9766432642936707,0.48665851354599,0.8841053247451782,0.48665851354599,0.925553023815155
warrior2,0.602618932723999,0.26928961277008057,0.602618932723999,0.999717652797699,0.6213487982749939,0.2672167122364044,0.6213487982749939,0.9996821880340576,0.6243739128112793,0.2717183828353882,0.6243739128112793,0.9996269941329956,0.6273506283760071,0.2769246995449066,0.6273506283760071,0.9997702240943909,0.6175645589828491,0.2614528238773346,0.6175645589828491,0.9995730519294739,0.6173206567764282,0.26092299818992615,0.6173206567764282,0.9995086193084717,0.6165976524353027,0.2601453363895416,0.6165976524353027,0.9996343851089478,0.638363242149353,0.29971328377723694,0.638363242149353,0.9997485280036926,0.620001494884491,0.27532580494880676,0.620001494884491,0.9991681575775146,0.5948122143745422,0.2954917848110199,0.5948122143745422,0.9996466636657715,0.5892727971076965,0.28515130281448364,0.5892727971076965,0.9995080232620239,0.6105539202690125,0.44173866510391235,0.6105539202690125,0.9998327493667603,0.5385743379592896,0.2954266667366028,0.5385743379592896,0.9996750354766846,0.6158089637756348,0.5935933589935303,0.6158089637756348,0.9293583631515503,0.6249979734420776,0.17191430926322937,0.6249979734420776,0.9375004768371582,0.6448958516120911,0.730679988861084,0.6448958516120911,0.8780046105384827,0.7279683947563171,0.07772642374038696,0.7279683947563171,0.9395484328269958,0.6527760028839111,0.7649065256118774,0.6527760028839111,0.8018115758895874,0.7571945190429688,0.055110037326812744,0.7571945190429688,0.891805112361908,0.6547138690948486,0.7696132659912109,0.6547138690948486,0.8079977035522461,0.7642302513122559,0.055246949195861816,0.7642302513122559,0.8780712485313416,0.6475914716720581,0.7587063908576965,0.6475914716720581,0.7807778120040894,0.7579156756401062,0.06545960903167725,0.7579156756401062,0.865648090839386,0.5084097385406494,0.6233159303665161,0.5084097385406494,0.9999356269836426,0.4102455675601959,0.6018893122673035,0.4102455675601959,0.9999579191207886,0.6301313042640686,0.7936697006225586,0.6301313042640686,0.9914985299110413,0.2526203691959381,0.6821075677871704,0.2526203691959381,0.997494101524353,0.7578480243682861,0.9029560685157776,0.7578480243682861,0.9912877678871155,0.24708551168441772,0.8910876512527466,0.24708551168441772,0.9862079620361328,0.7648967504501343,0.9180461168289185,0.7648967504501343,0.9065385460853577,0.26885706186294556,0.9256513714790344,0.26885706186294556,0.8842964768409729,0.7772165536880493,0.958717405796051,0.7772165536880493,0.9855377078056335,0.1836819052696228,0.947460412979126,0.1836819052696228,0.9702178239822388
warrior2,0.4637814164161682,0.17359685897827148,0.4637814164161682,0.9996978044509888,0.47581765055656433,0.1576913595199585,0.47581765055656433,0.9994100332260132,0.48068854212760925,0.15839076042175293,0.48068854212760925,0.9993587136268616,0.4857027530670166,0.15904724597930908,0.4857027530670166,0.9994394183158875,0.46855366230010986,0.15648075938224792,0.46855366230010986,0.9994415640830994,0.46754181385040283,0.1564188003540039,0.46754181385040283,0.9994243383407593,0.46602439880371094,0.15616869926452637,0.46602439880371094,0.9994606375694275,0.50669264793396,0.16797897219657898,0.50669264793396,0.999265730381012,0.48092013597488403,0.16467055678367615,0.48092013597488403,0.9989977478981018,0.47599226236343384,0.19327053427696228,0.47599226236343384,0.9984079003334045,0.46379411220550537,0.19414901733398438,0.46379411220550537,0.9981158971786499,0.5558842420578003,0.27408257126808167,0.5558842420578003,0.9995129108428955,0.43997687101364136,0.2552136182785034,0.43997687101364136,0.9982225298881531,0.6459814310073853,0.2769419550895691,0.6459814310073853,0.7574416995048523,0.36970850825309753,0.2149960994720459,0.36970850825309753,0.42140400409698486,0.7143672108650208,0.28034019470214844,0.7143672108650208,0.7891908884048462,0.2891683578491211,0.1674710214138031,0.2891683578491211,0.6259388327598572,0.7336193323135376,0.2775406241416931,0.7336193323135376,0.7979245781898499,0.2642647624015808,0.15995082259178162,0.2642647624015808,0.5683425068855286,0.7338502407073975,0.2775135040283203,0.7338502407073975,0.816917896270752,0.26059168577194214,0.15908142924308777,0.26059168577194214,0.6000567674636841,0.7245960235595703,0.28212040662765503,0.7245960235595703,0.7930983901023865,0.2697443962097168,0.1629960536956787,0.2697443962097168,0.6285942792892456,0.5126253366470337,0.5367355346679688,0.5126253366470337,0.9997217059135437,0.46977779269218445,0.5343236327171326,0.46977779269218445,0.9997246861457825,0.6150243282318115,0.6726187467575073,0.6150243282318115,0.49926063418388367,0.34255069494247437,0.6003888845443726,0.34255069494247437,0.41433393955230713,0.7055009603500366,0.7955706715583801,0.7055009603500366,0.6941037178039551,0.3372654616832733,0.7929301857948303,0.3372654616832733,0.6086031794548035,0.7204985022544861,0.8090956807136536,0.7204985022544861,0.47789883613586426,0.3518110513687134,0.8220071792602539,0.3518110513687134,0.5471819043159485,0.7131175398826599,0.853752076625824,0.7131175398826599,0.70430988073349,0.29154539108276367,0.8382346630096436,0.29154539108276367,0.6386843323707581
warrior2,0.5672574043273926,0.4059455394744873,0.5672574043273926,0.9999996423721313,0.5594807267189026,0.3915535509586334,0.5594807267189026,0.9999960660934448,0.5578596591949463,0.391140341758728,0.5578596591949463,0.9999964237213135,0.5560295581817627,0.3907674551010132,0.5560295581817627,0.999995231628418,0.5564342141151428,0.3917946219444275,0.5564342141151428,0.9999988079071045,0.5524824261665344,0.3914181888103485,0.5524824261665344,0.9999992847442627,0.547356367111206,0.3911139965057373,0.547356367111206,0.9999990463256836,0.5305564999580383,0.3966130018234253,0.5305564999580383,0.9999984502792358,0.5186195969581604,0.39579445123672485,0.5186195969581604,0.999998927116394,0.5607782602310181,0.41869816184043884,0.5607782602310181,0.9999979734420776,0.5559173822402954,0.41870957612991333,0.5559173822402954,0.9999988079071045,0.5763946771621704,0.4603193998336792,0.5763946771621704,0.9999977350234985,0.40579524636268616,0.463688462972641,0.40579524636268616,0.9999978542327881,0.705450177192688,0.4539021849632263,0.705450177192688,0.9758466482162476,0.26779866218566895,0.4647194743156433,0.26779866218566895,0.9998290538787842,0.8276044726371765,0.4680902659893036,0.8276044726371765,0.9173594117164612,0.1507444977760315,0.4711875915527344,0.1507444977760315,0.997102677822113,0.8659546375274658,0.46151673793792725,0.8659546375274658,0.8678226470947266,0.11495181918144226,0.47523611783981323,0.11495181918144226,0.9915406107902527,0.8684581518173218,0.4565637707710266,0.8684581518173218,0.877750039100647,0.10872000455856323,0.47357863187789917,0.10872000455856323,0.9924820065498352,0.8543208837509155,0.46259698271751404,0.8543208837509155,0.9044916033744812,0.12319449335336685,0.47445276379585266,0.12319449335336685,0.9916257858276367,0.5414212942123413,0.6448439359664917,0.5414212942123413,0.9999891519546509,0.43691128492355347,0.6411246061325073,0.43691128492355347,0.9999927282333374,0.730289101600647,0.6665757298469543,0.730289101600647,0.998619556427002,0.2612963020801544,0.7376833558082581,0.2612963020801544,0.9993508458137512,0.7804790735244751,0.809025764465332,0.7804790735244751,0.9929649829864502,0.09034463763237,0.8253387212753296,0.09034463763237,0.9977383613586426,0.7672973871231079,0.8430588245391846,0.7672973871231079,0.9922738671302795,0.07697957754135132,0.8391377925872803,0.07697957754135132,0.9843840599060059,0.8579049110412598,0.8427019119262695,0.8579049110412598,0.9935924410820007,0.06043374910950661,0.8549039363861084,0.06043374910950661,0.9954582452774048
warrior2,0.5049117207527161,0.13154807686805725,0.5049117207527161,0.9999890327453613,0.5031967759132385,0.11218956112861633,0.5031967759132385,0.9999731779098511,0.5048898458480835,0.11122778058052063,0.5048898458480835,0.9999744892120361,0.5064657926559448,0.1103653609752655,0.5064657926559448,0.9999814033508301,0.49456194043159485,0.11291208863258362,0.49456194043159485,0.9999841451644897,0.48963966965675354,0.11272525787353516,0.48963966965675354,0.9999854564666748,0.48456093668937683,0.11229360103607178,0.48456093668937683,0.999985933303833,0.4887421727180481,0.11839380860328674,0.4887421727180481,0.999976634979248,0.4642721116542816,0.11924192309379578,0.4642721116542816,0.9999586343765259,0.5019423961639404,0.15120929479599,0.5019423961639404,0.9999598264694214,0.49340397119522095,0.15287253260612488,0.49340397119522095,0.9999569654464722,0.5339381694793701,0.22304284572601318,0.5339381694793701,0.9999322891235352,0.3986985981464386,0.22277593612670898,0.3986985981464386,0.9997027516365051,0.6399911642074585,0.19622811675071716,0.6399911642074585,0.9155659079551697,0.29484084248542786,0.20671415328979492,0.29484084248542786,0.9097864031791687,0.7541787028312683,0.18426239490509033,0.7541787028312683,0.974750816822052,0.22031906247138977,0.19027701020240784,0.22031906247138977,0.8322651982307434,0.7937143445014954,0.1899777054786682,0.7937143445014954,0.9663368463516235,0.18719440698623657,0.191963791847229,0.18719440698623657,0.7538979053497314,0.793864905834198,0.19953036308288574,0.793864905834198,0.9741895794868469,0.1846293807029724,0.1943046748638153,0.1846293807029724,0.7771835327148438,0.7767817974090576,0.2038334310054779,0.7767817974090576,0.9745930433273315,0.1974809169769287,0.19737690687179565,0.1974809169769287,0.7896230816841125,0.49382245540618896,0.5344209671020508,0.49382245540618896,0.999810516834259,0.4775440990924835,0.5351399183273315,0.4775440990924835,0.9998162388801575,0.382298082113266,0.678498387336731,0.382298082113266,0.4843158423900604,0.5679581165313721,0.6998233795166016,0.5679581165313721,0.8541532158851624,0.2890864610671997,0.7933440208435059,0.2890864610671997,0.6803180575370789,0.5820297598838806,0.8950525522232056,0.5820297598838806,0.9066353440284729,0.3690650463104248,0.8382197618484497,0.3690650463104248,0.6369070410728455,0.574765682220459,0.9267388582229614,0.574765682220459,0.7400801181793213,0.3442341089248657,0.8391926288604736,0.3442341089248657,0.8210753202438354,0.6246719360351562,0.9351145029067993,0.6246719360351562,0.9031929969787598
warrior2,0.4538121223449707,0.20425277948379517,0.4538121223449707,0.999995231628418,0.4640745222568512,0.18700608611106873,0.4640745222568512,0.999987006187439,0.4683353006839752,0.18757960200309753,0.4683353006839752,0.9999871253967285,0.4726118743419647,0.1882311999797821,0.4726118743419647,0.9999871253967285,0.4602671265602112,0.18557360768318176,0.4602671265602112,0.9999885559082031,0.46133899688720703,0.18544906377792358,0.46133899688720703,0.9999909400939941,0.4622187614440918,0.18525204062461853,0.4622187614440918,0.999990701675415,0.5020895600318909,0.19737285375595093,0.5020895600318909,0.9999905824661255,0.48397359251976013,0.19555774331092834,0.48397359251976013,0.9999845027923584,0.46651846170425415,0.2256259322166443,0.46651846170425415,0.99998939037323,0.4583023190498352,0.22543948888778687,0.4583023190498352,0.999985933303833,0.5769889950752258,0.2990541160106659,0.5769889950752258,0.9999831914901733,0.4377914369106293,0.30331334471702576,0.4377914369106293,0.999923586845398,0.6949384212493896,0.29850050806999207,0.6949384212493896,0.9995367527008057,0.32187724113464355,0.29654622077941895,0.32187724113464355,0.9651023745536804,0.8084715604782104,0.30668213963508606,0.8084715604782104,0.9994006156921387,0.20550596714019775,0.2840261161327362,0.20550596714019775,0.9874141812324524,0.8408699035644531,0.3101600706577301,0.8408699035644531,0.9983482360839844,0.17212039232254028,0.28769925236701965,0.17212039232254028,0.9761515259742737,0.8443959951400757,0.31408947706222534,0.8443959951400757,0.9984179735183716,0.16635197401046753,0.2854118347167969,0.16635197401046753,0.9782352447509766,0.8321484327316284,0.3157997131347656,0.8321484327316284,0.9978210926055908,0.1807997226715088,0.28729984164237976,0.1807997226715088,0.981637179851532,0.5630684494972229,0.5837293863296509,0.5630684494972229,0.9999771118164062,0.4721640944480896,0.5824641585350037,0.4721640944480896,0.9999724626541138,0.6986942291259766,0.7068113684654236,0.6986942291259766,0.9988062381744385,0.3022429049015045,0.6228506565093994,0.3022429049015045,0.9979435801506042,0.8385968804359436,0.8361068367958069,0.8385968804359436,0.9978552460670471,0.3051040768623352,0.8303240537643433,0.3051040768623352,0.9946178793907166,0.8491910696029663,0.8571008443832397,0.8491910696029663,0.9799302816390991,0.32182300090789795,0.8664281368255615,0.32182300090789795,0.9896005392074585,0.8440650701522827,0.8957644701004028,0.8440650701522827,0.9969770908355713,0.2299516499042511,0.8717327117919922,0.2299516499042511,0.9947121143341064
warrior2,0.5930696129798889,0.20352330803871155,0.5930696129798889,0.9999973773956299,0.5859454274177551,0.17957979440689087,0.5859454274177551,0.999988317489624,0.5862221121788025,0.17842578887939453,0.5862221121788025,0.9999886751174927,0.5867931246757507,0.17723113298416138,0.5867931246757507,0.9999885559082031,0.5785999298095703,0.18116521835327148,0.5785999298095703,0.9999933242797852,0.5744548439979553,0.18151313066482544,0.5744548439979553,0.9999951124191284,0.5682855248451233,0.18170109391212463,0.5682855248451233,0.9999947547912598,0.56569504737854,0.18972435593605042,0.56569504737854,0.9999924898147583,0.5375378131866455,0.19246971607208252,0.5375378131866455,0.999987006187439,0.5904402732849121,0.2254149317741394,0.5904402732849121,0.9999929666519165,0.58177250623703,0.2238718867301941,0.58177250623703,0.9999929666519165,0.6129876971244812,0.3175945281982422,0.6129876971244812,0.9999922513961792,0.4663574695587158,0.31098130345344543,0.4663574695587158,0.99997878074646,0.7150613069534302,0.30751243233680725,0.7150613069534302,0.9550848007202148,0.3564867079257965,0.35398802161216736,0.3564867079257965,0.9962511658668518,0.8181458711624146,0.28166860342025757,0.8181458711624146,0.9782137274742126,0.24801850318908691,0.3644968867301941,0.24801850318908691,0.9886371493339539,0.8547614812850952,0.27473267912864685,0.8547614812850952,0.9681106209754944,0.21394303441047668,0.3594711422920227,0.21394303441047668,0.9802966117858887,0.8548986315727234,0.2738645672798157,0.8548986315727234,0.9727033376693726,0.20824679732322693,0.3531777262687683,0.20824679732322693,0.982541024684906,0.8405866622924805,0.2800029516220093,0.8405866622924805,0.9718432426452637,0.22089344263076782,0.35660630464553833,0.22089344263076782,0.975383460521698,0.5676645636558533,0.615172266960144,0.5676645636558533,0.9999804496765137,0.47777262330055237,0.6226505637168884,0.47777262330055237,0.9999692440032959,0.7256226539611816,0.65245521068573,0.7256226539611816,0.997334897518158,0.3393763303756714,0.7586723566055298,0.3393763303756714,0.995781660079956,0.7096566557884216,0.8769142627716064,0.7096566557884216,0.9862459897994995,0.198647141456604,0.8824704885482788,0.198647141456604,0.982798159122467,0.6886179447174072,0.9134317636489868,0.6886179447174072,0.9731540083885193,0.17716965079307556,0.8948202729225159,0.17716965079307556,0.8237975835800171,0.7739165425300598,0.9306114912033081,0.7739165425300598,0.9892220497131348,0.20633646845817566,0.9438091516494751,0.20633646845817566,0.9702000617980957
warrior2,0.4263238310813904,0.2021997570991516,0.4263238310813904,0.9999967813491821,0.439079612493515,0.18423423171043396,0.439079612493515,0.9999920129776001,0.443215012550354,0.1848355531692505,0.443215012550354,0.9999923706054688,0.447845995426178,0.18553400039672852,0.447845995426178,0.9999908208847046,0.43635857105255127,0.18225309252738953,0.43635857105255127,0.9999955892562866,0.43745940923690796,0.1815890371799469,0.43745940923690796,0.9999969005584717,0.4386168122291565,0.18051064014434814,0.4386168122291565,0.9999957084655762,0.47493213415145874,0.19714012742042542,0.47493213415145874,0.9999974966049194,0.45721402764320374,0.19134461879730225,0.45721402764320374,0.9999973773956299,0.43679723143577576,0.22409433126449585,0.43679723143577576,0.9999974966049194,0.42954471707344055,0.2215607762336731,0.42954471707344055,0.9999973773956299,0.5357393622398376,0.3037745952606201,0.5357393622398376,0.9999890327453613,0.40613940358161926,0.2999722957611084,0.40613940358161926,0.9999815225601196,0.6421745419502258,0.28694257140159607,0.6421745419502258,0.9997267127037048,0.3187902569770813,0.2887614369392395,0.3187902569770813,0.44777026772499084,0.7426745891571045,0.28485754132270813,0.7426745891571045,0.9999513626098633,0.22046169638633728,0.27138519287109375,0.22046169638633728,0.9569756388664246,0.7715092897415161,0.2810918092727661,0.7715092897415161,0.9999376535415649,0.18363317847251892,0.2692720293998718,0.18363317847251892,0.9476262331008911,0.7714086771011353,0.2833743393421173,0.7714086771011353,0.9999544620513916,0.1824018359184265,0.27022144198417664,0.1824018359184265,0.9506680369377136,0.7578920722007751,0.2900450527667999,0.7578920722007751,0.9999072551727295,0.19676706194877625,0.2749071717262268,0.19676706194877625,0.9438376426696777,0.5056606531143188,0.5997452139854431,0.5056606531143188,0.9999507665634155,0.43052366375923157,0.5967493057250977,0.43052366375923157,0.999966025352478,0.6068278551101685,0.7326627373695374,0.6068278551101685,0.9991061091423035,0.29542699456214905,0.6648475527763367,0.29542699456214905,0.9943587183952332,0.727884829044342,0.8804205656051636,0.727884829044342,0.9984347224235535,0.2727923095226288,0.8716312646865845,0.2727923095226288,0.9938546419143677,0.743419885635376,0.8990181088447571,0.743419885635376,0.9890881776809692,0.28768229484558105,0.9036730527877808,0.28768229484558105,0.9873164892196655,0.7332055568695068,0.9297692775726318,0.7332055568695068,0.9986876845359802,0.20548444986343384,0.9107834100723267,0.20548444986343384,0.9964190721511841
warrior2,0.5916916131973267,0.1921936273574829,0.5916916131973267,0.9999992847442627,0.5825034976005554,0.16837221384048462,0.5825034976005554,0.9999967813491821,0.5794919729232788,0.16770753264427185,0.5794919729232788,0.9999970197677612,0.5760979056358337,0.16700738668441772,0.5760979056358337,0.9999974966049194,0.5795828104019165,0.16880249977111816,0.5795828104019165,0.9999979734420776,0.5731302499771118,0.16838812828063965,0.5731302499771118,0.9999983310699463,0.5664229989051819,0.16780990362167358,0.5664229989051819,0.9999980926513672,0.5477680563926697,0.17613130807876587,0.5477680563926697,0.9999984502792358,0.5336174964904785,0.17366325855255127,0.5336174964904785,0.999995231628418,0.5806713104248047,0.21555399894714355,0.5806713104248047,0.999997615814209,0.5766102075576782,0.21414563059806824,0.5766102075576782,0.9999972581863403,0.5921139717102051,0.29993245005607605,0.5921139717102051,0.999997615814209,0.439386785030365,0.2897222340106964,0.439386785030365,0.999990701675415,0.7230286598205566,0.28174370527267456,0.7230286598205566,0.9960135221481323,0.3008846342563629,0.28319957852363586,0.3008846342563629,0.9993242025375366,0.8396079540252686,0.25125643610954285,0.8396079540252686,0.9987633228302002,0.17697739601135254,0.2665058970451355,0.17697739601135254,0.9980925917625427,0.8795647621154785,0.24410182237625122,0.8795647621154785,0.9968129992485046,0.13836583495140076,0.26015180349349976,0.13836583495140076,0.9951305389404297,0.8851972818374634,0.24222403764724731,0.8851972818374634,0.9974181652069092,0.13350677490234375,0.25764599442481995,0.13350677490234375,0.9954769015312195,0.8657798171043396,0.2492675483226776,0.8657798171043396,0.9973556995391846,0.1485973298549652,0.26134419441223145,0.1485973298549652,0.9936524629592896,0.5262368321418762,0.624051034450531,0.5262368321418762,0.9999839067459106,0.4560908377170563,0.6313579082489014,0.4560908377170563,0.9999756813049316,0.7187147736549377,0.6462353467941284,0.7187147736549377,0.993104875087738,0.28649479150772095,0.789977490901947,0.28649479150772095,0.9988546371459961,0.7353151440620422,0.8956760168075562,0.7353151440620422,0.9908614158630371,0.10310974717140198,0.9110337495803833,0.10310974717140198,0.997294008731842,0.7164255380630493,0.938769519329071,0.7164255380630493,0.975834846496582,0.08527275919914246,0.9234980940818787,0.08527275919914246,0.9760341048240662,0.8260194659233093,0.9330065250396729,0.8260194659233093,0.9931475520133972,0.06686067581176758,0.9533478021621704,0.06686067581176758,0.9958665370941162
warrior2,0.5662740468978882,0.19491028785705566,0.5662740468978882,0.9999998807907104,0.5594438910484314,0.1755257546901703,0.5594438910484314,0.9999991655349731,0.559082567691803,0.17500022053718567,0.559082567691803,0.9999991655349731,0.5589929223060608,0.17434191703796387,0.5589929223060608,0.9999991655349731,0.5555995106697083,0.17577522993087769,0.5555995106697083,0.9999996423721313,0.5504350066184998,0.17566868662834167,0.5504350066184998,0.9999997615814209,0.544239342212677,0.1754259467124939,0.544239342212677,0.9999996423721313,0.5335581302642822,0.18386805057525635,0.5335581302642822,0.9999996423721313,0.5133162140846252,0.1798069179058075,0.5133162140846252,0.9999994039535522,0.5578785538673401,0.21529489755630493,0.5578785538673401,0.9999995231628418,0.5523728728294373,0.21329092979431152,0.5523728728294373,0.9999995231628418,0.5848692655563354,0.28872305154800415,0.5848692655563354,0.9999979734420776,0.4184211492538452,0.2845710813999176,0.4184211492538452,0.9999971389770508,0.7189379930496216,0.2818707227706909,0.7189379930496216,0.9959108829498291,0.28542011976242065,0.2851271629333496,0.28542011976242065,0.9998788833618164,0.8315820693969727,0.27685487270355225,0.8315820693969727,0.9979006052017212,0.15807104110717773,0.2789972424507141,0.15807104110717773,0.9995307922363281,0.8696579933166504,0.27357420325279236,0.8696579933166504,0.994408130645752,0.11827203631401062,0.2822314500808716,0.11827203631401062,0.9985761642456055,0.8745144605636597,0.27405548095703125,0.8745144605636597,0.9952889680862427,0.11329451203346252,0.27570265531539917,0.11329451203346252,0.9986500144004822,0.8574243783950806,0.2783668339252472,0.8574243783950806,0.9955457448959351,0.1326153576374054,0.2780275046825409,0.1326153576374054,0.9980455636978149,0.543694794178009,0.5822673439979553,0.543694794178009,0.9999916553497314,0.4449375569820404,0.5839359164237976,0.4449375569820404,0.9999910593032837,0.7271872162818909,0.6226624250411987,0.7271872162818909,0.9988920092582703,0.2938219904899597,0.7364338636398315,0.2938219904899597,0.9996483325958252,0.7483927011489868,0.8532572984695435,0.7483927011489868,0.9897366762161255,0.13266298174858093,0.8742284774780273,0.13266298174858093,0.9974965453147888,0.7300238609313965,0.8938071131706238,0.7300238609313965,0.9831556081771851,0.12207458168268204,0.8975183963775635,0.12207458168268204,0.9753642082214355,0.8256334066390991,0.901085615158081,0.8256334066390991,0.9910998940467834,0.11331352591514587,0.9344973564147949,0.11331352591514587,0.9946053624153137
